638.059	393.422	
636.943	393.833	
636.091	394.196	
635.339	394.527	
634.294	395.32	
633.411	396.347	
632.628	397.41	
632.144	398.08	
631.839	398.937	
631.415	400.11	
631.224	401.039	
631.188	402.019	
631.016	403	
630.996	404	
631.303	404.942	
631.351	405.878	
631.988	407.006	
632.338	407.764	
633.191	408.799	
634.185	409.642	
634.943	410.161	
635.923	410.453	
636.996	410.27	
638.043	410.333	
638.983	409.945	
639.853	409.635	
640.974	408.959	
641.614	408.533	
642.543	407.584	
643.129	407.106	
643.86	405.922	
644.261	405.123	
644.868	403.956	
645.084	403.017	
645.233	402.028	
645.253	401.004	
645.35	399.993	
645.49	398.926	
645.154	397.95	
644.854	397.062	
644.097	395.935	
643.49	395.438	
642.61	394.544	
641.896	394.203	
641.039	393.88	
639.946	393.499	
639.001	393.451	
