700.056	190.315	
698.883	190.641	
697.974	190.944	
697.352	191.549	
696.18	192.223	
695.192	193.181	
694.446	194.333	
693.957	194.974	
693.261	196.112	
693.051	197.018	
692.596	197.885	
692.349	199.048	
692.49	200.013	
692.514	200.944	
692.709	202.067	
693	203	
693.32	203.799	
694.095	204.904	
695.157	205.711	
695.895	206.304	
696.961	206.307	
698	206.267	
699.011	206.082	
699.934	205.775	
700.889	205.731	
701.904	204.836	
702.678	204.545	
703.688	203.662	
704.647	202.711	
705.451	201.666	
705.864	200.93	
706.313	200.125	
706.834	198.959	
707.041	198.007	
707.111	197.004	
707.2	195.99	
707.146	194.982	
706.883	194.036	
706.416	192.776	
705.786	192.165	
704.76	191.345	
704.015	190.967	
703.13	190.516	
701.993	190.099	
701.012	190.208	
