683.047	391.444	
681.921	391.692	
681.025	392.058	
680.218	392.382	
679.139	393.179	
678.081	394.076	
677.199	395.141	
676.507	396.264	
676.092	397.037	
675.871	397.959	
675.546	399.117	
675.436	400.058	
675.258	401.009	
675.327	401.974	
675.299	402.95	
675.777	404.068	
676.094	404.957	
676.548	405.669	
677.111	406.892	
678.192	407.722	
678.832	408.331	
680.027	408.912	
680.985	409.108	
682	408.933	
682.98	408.861	
684.142	408.41	
685.105	408.259	
685.807	407.654	
686.903	406.881	
687.853	405.868	
688.717	404.807	
689.46	403.719	
689.956	402.984	
690.258	402.065	
690.432	401.083	
690.579	400.081	
690.838	399.001	
690.568	398.035	
690.626	396.894	
690.337	395.879	
689.952	395.023	
689.21	393.835	
688.556	393.428	
687.624	392.536	
686.864	392.285	
686.014	391.955	
684.953	391.312	
684.002	391.285	
