529.272	308.458	
528.098	309.106	
527.186	310.148	
526.569	311.34	
526.065	312.031	
525.619	312.872	
525.452	314.138	
525.048	315.01	
525.254	316.017	
525.288	316.996	
525.16	317.973	
525.474	318.841	
526.019	319.99	
526.375	320.687	
527.266	321.61	
527.95	322.139	
528.974	322.227	
530.005	322.097	
531.011	322.04	
531.813	321.627	
532.974	320.961	
533.608	320.554	
534.512	319.594	
534.945	318.963	
535.716	317.857	
536.178	317.075	
536.413	316.125	
536.826	314.969	
536.999	314	
537.105	312.999	
537.139	311.983	
536.876	311.035	
536.339	309.812	
535.806	309.143	
534.856	308.209	
533.964	308.092	
533.058	307.659	
531.975	307.55	
530.875	307.595	
529.97	307.931	
