654.005	245.292	
652.919	245.605	
651.944	245.825	
651.029	246.067	
650.307	246.515	
649.153	247.197	
648.121	248.111	
647.315	249.218	
646.798	249.889	
646.293	251.127	
646.015	252.005	
645.672	252.928	
645.369	254.044	
645.425	255.009	
645.479	255.946	
645.726	257.057	
646.107	257.958	
646.468	258.724	
647.135	259.862	
648.198	260.655	
648.898	261.301	
649.968	261.216	
650.999	261.259	
652.015	261.07	
652.945	260.839	
653.805	260.547	
654.87	259.804	
656.114	259.119	
656.494	258.476	
656.892	257.91	
657.778	256.854	
658.542	255.791	
658.91	254.968	
659.318	254.077	
659.481	253.069	
659.537	252.03	
659.543	250.962	
659.423	249.924	
659.25	248.909	
658.738	248.145	
657.991	247.008	
656.82	246.287	
656.039	245.909	
655.101	245.506	
