499.187	541.451	
498.145	542.179	
497.141	543.125	
496.296	544.182	
495.782	544.89	
495.381	546.147	
495.127	547.034	
494.958	547.993	
494.73	548.978	
494.674	549.999	
494.751	551.024	
495.029	551.994	
495.349	552.888	
495.531	553.761	
496.169	554.878	
497.053	555.936	
498.162	556.651	
498.976	557.1	
499.994	557.139	
501.018	557.118	
501.882	556.726	
503.005	556.009	
503.667	555.568	
504.539	554.649	
504.99	553.994	
505.708	552.857	
506.318	552.123	
506.37	551.09	
506.597	549.94	
506.93	548.995	
506.799	548.001	
506.911	547.007	
506.808	546.033	
506.536	544.815	
506.071	543.964	
505.427	543.359	
504.539	542.485	
503.585	541.73	
502.882	541.355	
501.987	541.098	
501.004	541.04	
500.072	541.267	
