438.044	279.078	
436.989	279.987	
436.496	280.484	
435.98	280.985	
435.118	282.066	
434.679	282.852	
434.279	284.088	
433.776	284.95	
433.9	285.994	
433.991	287	
433.856	288.012	
434.107	288.97	
434.384	289.824	
435.131	290.859	
435.785	291.419	
437.023	291.739	
437.954	291.699	
439.12	291.278	
439.815	290.733	
440.8	289.783	
441.716	288.806	
442.532	287.773	
442.923	286.968	
443.181	286.059	
443.686	284.933	
443.801	283.979	
444.028	282.998	
443.782	282.037	
443.558	280.807	
443.089	279.941	
442.512	279.48	
441.945	279.086	
441.058	278.784	
439.978	278.493	
438.912	278.752	
