578.062	547.416	
576.94	547.815	
576.013	548.024	
575.404	548.538	
574.344	549.366	
573.486	550.35	
573.08	551.049	
572.418	552.166	
572.177	553.052	
571.934	553.984	
571.719	554.95	
571.49	555.961	
571.462	557.031	
571.723	558.039	
572.035	558.993	
572.21	559.923	
572.522	560.741	
573.194	561.865	
574.068	562.927	
575.089	563.842	
575.862	564.381	
576.922	564.543	
578.007	564.41	
579.083	564.428	
580.029	564.07	
580.813	563.662	
581.9	562.871	
582.875	561.897	
583.723	560.826	
584.091	560.048	
584.709	558.905	
585.063	558.014	
585.204	557.034	
585.335	556.021	
585.336	554.987	
585.377	553.975	
585.451	552.915	
585.14	551.949	
584.561	551.209	
583.948	550.033	
582.99	549.01	
581.78	548.374	
581.04	547.895	
579.904	547.527	
578.991	547.354	
