370.389	530.589	
369.336	531.32	
368.495	532.331	
368.138	533.067	
367.673	533.875	
367.444	535.129	
366.776	535.956	
366.867	536.992	
366.742	538.005	
367.093	538.992	
367.058	539.988	
367.233	540.915	
368.072	541.956	
368.444	542.632	
368.808	543.255	
370.014	543.946	
371	543.908	
371.935	543.795	
373.022	543.034	
373.651	542.593	
374.575	541.708	
374.792	540.882	
375.612	539.831	
375.959	538.987	
376.215	538.041	
376.322	537.029	
376.469	536.012	
376.568	534.966	
376.498	533.911	
376.291	532.898	
375.908	532.046	
375.063	530.942	
374.492	530.596	
373.93	530.148	
372.992	530.05	
372.004	530.03	
371.08	530.179	
