421.18	206.42	
420.015	207.021	
418.83	207.853	
417.903	208.936	
417.478	210.208	
416.972	210.988	
416.959	211.987	
416.609	212.949	
416.493	214.014	
416.579	214.961	
416.738	216.075	
417.09	216.953	
417.463	217.589	
417.824	218.276	
418.963	218.256	
420.032	218.42	
421.041	218.103	
421.762	217.666	
422.768	216.738	
423.688	215.758	
424.532	214.738	
424.884	213.95	
425.295	213.093	
425.686	211.948	
425.702	210.978	
425.732	209.993	
426.01	208.999	
425.63	207.719	
424.781	207.178	
423.831	206.374	
422.996	206.051	
422.031	206.152	
