350.096	329.234	
348.864	329.82	
348.431	330.46	
347.77	330.835	
347.045	332.026	
346.693	332.872	
346.291	334.087	
346.168	335.037	
346.048	336.007	
345.895	337.003	
346.064	337.991	
346.329	338.91	
346.446	339.744	
347.251	340.708	
347.803	341.446	
349.009	341.369	
349.895	340.761	
350.74	340.607	
351.744	339.749	
352.633	338.747	
353.334	337.645	
353.696	336.89	
354.108	336.029	
354.363	335.078	
354.456	334.048	
354.48	332.983	
354.41	331.931	
354.376	330.853	
353.881	330.088	
352.698	329.428	
352.041	328.827	
351	329.001	
