317.174	525.339	
316.099	526.093	
315.297	527.197	
314.776	527.871	
314.334	529.106	
313.741	529.94	
313.698	530.932	
313.639	531.963	
313.733	533.011	
314.059	533.992	
314.082	534.976	
314.302	535.866	
314.937	537.055	
315.992	538.02	
316.974	538.463	
317.992	537.975	
318.716	537.528	
319.711	536.722	
320.546	535.692	
320.775	534.885	
321.286	534.119	
321.888	532.967	
321.862	531.972	
321.982	530.999	
322.425	529.977	
322.247	528.968	
322.165	527.961	
321.652	527.145	
320.977	526.019	
320.457	525.649	
319.84	525.332	
319.005	524.937	
318.022	525.086	
