579.01	213.153	
577.876	213.487	
576.872	213.675	
576.133	214.239	
574.964	214.958	
573.983	215.986	
573.137	217.088	
572.597	218.289	
572.003	219.001	
571.99	219.997	
571.719	220.95	
571.38	222.041	
571.458	222.982	
571.561	223.91	
571.859	225.052	
572.361	225.795	
573.022	226.976	
574.127	227.721	
574.964	228.192	
575.999	227.951	
576.944	227.733	
578.187	227.431	
578.877	226.779	
579.667	226.536	
580.633	225.633	
581.546	224.643	
581.892	223.932	
582.655	222.841	
582.994	221.998	
583.476	221.09	
583.625	219.949	
583.905	218.994	
584	218	
583.665	217.074	
583.384	215.83	
582.795	215.152	
581.847	214.198	
581.088	213.81	
580.122	213.331	
