664.286	554.658	
663.17	555.258	
662.162	556.172	
661.173	557.134	
660.415	558.231	
660.201	559.082	
659.75	559.906	
659.422	561.102	
659.262	562.036	
659.076	563.005	
659.132	563.999	
659.235	564.982	
659.25	565.95	
659.667	567.097	
659.95	568.02	
660.409	568.765	
661.137	569.892	
661.979	571.026	
663.007	571.987	
663.826	572.473	
664.877	572.59	
666.012	572.83	
666.987	572.721	
668.111	572.525	
669.086	572.224	
669.881	571.778	
670.959	570.945	
672.054	570.053	
672.964	568.974	
673.723	567.856	
674.217	567.086	
674.476	566.135	
674.856	564.976	
675.226	564.019	
675.149	563	
675.362	561.975	
675.121	560.979	
674.659	559.811	
674.424	558.838	
673.961	558.019	
673.094	556.929	
672.497	556.422	
671.578	555.546	
670.895	555.169	
670.158	554.635	
668.908	554.363	
668.003	553.966	
666.997	553.97	
666.036	554.194	
665.118	554.392	
