437.377	490.59	
436.278	491.304	
435.446	492.319	
434.99	492.994	
434.413	494.175	
434.13	495.044	
433.96	495.99	
433.816	496.973	
433.651	497.981	
433.643	498.995	
433.652	500.045	
433.999	501	
434.254	501.892	
434.773	503.173	
435.327	503.658	
435.841	504.252	
436.781	504.673	
438.003	504.938	
439.152	504.617	
440.05	504.094	
440.708	503.617	
441.699	502.725	
442.582	501.722	
443.025	501.013	
443.437	500.191	
444.068	499.016	
444.172	498.024	
444.404	497.043	
444.402	496.003	
444.485	494.935	
444.155	493.961	
443.955	493.017	
443.197	491.876	
442.711	491.249	
441.66	490.517	
440.916	490.252	
439.997	490.054	
439.026	490.143	
438.174	490.444	
