369.361	365.597	
368.156	366.171	
367.375	367.277	
366.778	367.867	
366.559	368.78	
365.825	369.95	
365.669	370.923	
365.598	371.946	
365.423	373.029	
365.56	374.053	
365.962	375.009	
366.094	375.958	
366.486	376.644	
367.342	377.418	
368.058	377.795	
368.997	377.9	
369.865	377.585	
370.945	376.914	
371.644	376.614	
372.481	375.601	
372.831	374.892	
373.676	373.867	
373.805	372.945	
374.053	372.012	
374.336	371.048	
374.565	370.035	
374.514	368.965	
374.509	367.855	
374.192	366.912	
373.664	366.251	
372.717	365.429	
371.951	365.162	
371.008	365.075	
370.033	365.09	
