469.107	274.247	
467.929	274.903	
467.317	275.36	
466.339	276.272	
465.993	276.996	
465.28	278.133	
464.973	278.99	
464.617	279.912	
464.383	281.054	
464.281	282.018	
464.114	282.993	
464.488	283.895	
464.902	285.04	
465.174	285.878	
466.034	286.953	
466.889	287.395	
468.007	287.379	
469.036	287.158	
469.853	286.65	
470.663	286.476	
471.682	285.674	
472.559	284.646	
472.922	283.951	
473.652	282.831	
474	282	
474.24	281.056	
474.657	279.941	
474.917	278.997	
474.875	278.012	
474.873	277.023	
474.352	275.825	
473.9	275.075	
472.801	274.302	
472.067	273.798	
470.992	273.587	
469.915	273.674	
