582.125	170.342	
580.868	170.742	
580.211	171.294	
579.27	172.285	
578.377	173.279	
577.628	174.387	
577.081	175.039	
576.623	175.854	
576.286	177.066	
576.365	178.056	
576.22	179.011	
576.272	179.973	
576.377	180.912	
576.566	181.76	
577.186	182.844	
578.108	183.841	
578.863	184.405	
579.956	184.522	
581.022	184.25	
582.032	184.113	
582.819	183.615	
583.829	182.733	
584.645	182.545	
585.546	181.627	
586.433	180.563	
586.739	179.844	
587.497	178.782	
587.815	177.946	
587.95	176.989	
588.188	176.024	
588.294	174.996	
588.449	173.951	
588.253	172.911	
587.743	172.146	
586.966	171.034	
586.235	170.581	
584.953	170.223	
584.006	169.836	
583.01	170.049	
