479.99	192.981	
478.834	193.764	
478.309	194.359	
477.352	195.277	
476.961	195.974	
476.157	197.069	
475.797	197.922	
475.54	198.843	
475.177	200.026	
475.061	201.003	
474.969	202.002	
475.457	202.889	
475.746	203.69	
476.216	204.79	
477.193	205.666	
477.987	206.07	
478.993	205.888	
479.915	205.708	
480.657	205.344	
481.699	204.585	
482.772	203.783	
483.653	202.735	
483.99	201.994	
484.608	200.84	
485.082	200.031	
485.426	199.074	
485.519	197.963	
485.58	197.01	
485.518	195.917	
485.359	194.859	
484.8	194.142	
483.827	193.242	
483.005	192.984	
482.011	192.578	
480.904	192.587	
