618.315	551.504	
617.226	552.275	
616.292	553.249	
615.47	554.324	
615.079	555.043	
614.668	555.87	
614.31	557.082	
614.139	558.027	
613.952	558.995	
613.845	559.999	
613.983	561.001	
614.09	561.984	
614.333	562.911	
614.715	564.12	
615.194	564.886	
615.628	565.556	
616.36	566.638	
616.774	567.307	
617.975	568.052	
618.867	568.462	
619.925	568.559	
621.019	568.579	
622.119	568.526	
623.052	568.147	
623.851	567.7	
624.962	566.949	
625.95	565.956	
626.856	564.908	
627.534	563.779	
627.941	562.977	
628.333	562.094	
628.464	561.085	
628.721	559.978	
628.657	559	
628.846	558.012	
628.559	556.893	
628.471	555.87	
628.093	554.961	
627.479	554.291	
626.833	553.124	
625.818	552.21	
624.73	551.457	
623.961	551.109	
622.999	551.008	
622.013	550.711	
620.97	550.711	
619.974	550.889	
619.072	551.178	
