703.109	143.363	
701.919	143.808	
701.118	144.206	
699.935	144.921	
698.774	145.76	
698.542	146.489	
697.911	146.937	
697.246	148.137	
696.834	148.921	
696.276	150.101	
696.107	151.024	
695.879	151.988	
696.044	153	
696.132	153.984	
696.213	154.938	
696.631	155.715	
697.166	156.874	
698.06	157.917	
698.786	158.502	
700.04	158.815	
701.005	158.904	
701.976	158.777	
702.913	158.614	
703.932	157.84	
704.819	157.668	
705.882	156.83	
706.621	156.539	
707.567	155.611	
708.479	154.64	
708.885	153.931	
709.559	152.802	
710.002	152.001	
710.286	151.07	
710.388	150.073	
710.592	149.013	
710.579	147.905	
710.418	146.882	
710.009	145.996	
709.551	145.293	
708.776	144.267	
708.022	143.963	
706.912	143.293	
705.984	143.111	
704.997	142.877	
704.037	143.192	
