646.171	294.343	
645.082	295.112	
644.038	296.038	
643.158	297.117	
642.35	298.223	
641.941	298.973	
641.452	300.144	
641.3	301.082	
640.972	301.996	
641.011	303	
640.833	304.01	
641.284	304.942	
641.404	305.866	
641.623	306.689	
642.305	307.766	
643.217	308.713	
643.791	309.431	
645.053	309.786	
646.004	309.96	
646.99	309.849	
647.928	309.652	
649.091	309.25	
649.883	308.776	
650.622	308.481	
651.636	307.551	
652.581	306.644	
652.969	305.978	
653.869	304.934	
654.172	304.069	
654.729	302.932	
655.09	302.017	
655.13	301.014	
655.14	300	
655.184	298.981	
655.086	297.979	
654.683	297.137	
654.011	295.993	
653.085	294.911	
651.921	294.172	
651.007	293.974	
650.03	293.692	
648.969	293.671	
647.956	293.766	
647.024	294.068	
