428.008	360.5	
426.925	360.733	
425.888	360.781	
425.334	361.465	
424.28	362.266	
423.547	363.363	
423.051	364.024	
422.639	365.266	
422.38	366.115	
421.765	366.946	
422.086	368.01	
422.007	369	
421.891	370.013	
422.277	370.924	
422.49	371.802	
423.031	372.974	
423.978	374.04	
424.928	374.424	
426.017	374.14	
426.97	373.904	
427.747	373.514	
428.737	372.712	
429.658	371.747	
430.469	370.702	
430.601	369.813	
431.334	369.116	
431.622	367.92	
431.965	366.995	
431.974	366	
431.932	365.006	
431.878	364.02	
431.62	362.752	
431.027	361.982	
429.959	361.06	
429.058	360.776	
