474.341	233.566	
473.202	234.248	
472.115	235.097	
471.429	236.291	
470.911	236.952	
470.498	238.162	
470.039	239.01	
470.249	240.052	
469.799	240.991	
469.767	242.019	
470.147	242.972	
470.386	243.854	
470.915	245.079	
471.539	245.342	
471.98	246.041	
472.926	246.401	
474.037	246.275	
474.892	245.723	
475.782	245.604	
476.793	244.75	
477.673	243.726	
478.518	242.693	
478.791	241.89	
479.591	240.849	
479.898	239.975	
480.176	239.03	
480.372	238.022	
480.338	236.982	
480.461	235.902	
480.038	234.984	
479.141	233.884	
478.768	233.301	
477.922	233.194	
477.038	232.705	
475.955	232.728	
475.012	233.028	
