694.282	239.57	
693.039	240.06	
691.971	240.969	
690.987	241.989	
690.053	243.036	
689.517	244.24	
689.239	245.09	
688.937	245.983	
688.805	246.968	
688.501	247.956	
688.462	249.023	
688.763	250.04	
689.095	250.97	
689.268	251.867	
690.034	252.974	
690.54	253.452	
690.972	254.038	
692.064	254.834	
692.991	255.046	
693.986	255.134	
695.015	255.238	
695.98	254.914	
696.855	254.58	
697.947	253.887	
698.812	253.684	
699.774	252.763	
700.716	251.748	
701.583	250.731	
702.026	250.015	
702.756	248.895	
703.135	248.036	
703.267	247.055	
703.432	246.042	
703.542	244.969	
703.534	243.942	
703.518	242.844	
703.029	241.986	
702.236	240.821	
701.648	240.365	
700.704	239.441	
699.949	239.143	
699.018	238.921	
698.048	238.596	
696.955	238.56	
695.95	238.802	
695.025	239.068	
