484.086	400.248	
482.831	400.713	
482.286	401.32	
481.202	402.186	
480.454	403.279	
480.074	404.038	
479.616	404.854	
479.389	406.105	
479.073	407.015	
478.962	407.997	
478.859	409.006	
479.154	409.979	
479.252	410.94	
479.649	412.153	
480.207	412.857	
480.518	413.533	
480.928	414.094	
481.746	414.599	
482.994	415.076	
483.976	414.811	
485.108	414.35	
485.973	413.953	
486.589	413.539	
487.59	412.613	
488.001	412.001	
488.779	410.882	
489.171	410.073	
489.607	408.88	
489.995	407.999	
490.121	407.018	
490.122	406.001	
490.231	404.97	
490.101	403.979	
489.912	403.035	
489.141	401.911	
488.505	401.434	
487.606	400.675	
486.899	400.298	
486.019	399.798	
484.985	399.907	
